League_Name,Home_Team_Goal,Away_Team_Goal,Year
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,0,4,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,3,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,4,1,2009-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,3,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,0,2,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,3,2,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,0,2,2009-01-01 00:00:00
France Ligue 1,0,4,2009-01-01 00:00:00
France Ligue 1,2,2,2009-01-01 00:00:00
France Ligue 1,4,0,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,2,1,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,2,2,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,4,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,3,1,2009-01-01 00:00:00
France Ligue 1,2,3,2009-01-01 00:00:00
France Ligue 1,3,1,2009-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,5,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,5,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,4,2,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,4,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,3,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,3,2009-01-01 00:00:00
France Ligue 1,4,0,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,2,1,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,2,3,2009-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,5,1,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,3,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,4,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,4,3,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,2,2,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,3,1,2009-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,0,3,2009-01-01 00:00:00
France Ligue 1,3,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,0,2,2009-01-01 00:00:00
France Ligue 1,0,4,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,3,1,2009-01-01 00:00:00
France Ligue 1,4,2,2009-01-01 00:00:00
France Ligue 1,1,3,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,2,5,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,3,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,2,1,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,2,1,2009-01-01 00:00:00
France Ligue 1,3,2,2009-01-01 00:00:00
France Ligue 1,2,3,2009-01-01 00:00:00
France Ligue 1,2,3,2009-01-01 00:00:00
France Ligue 1,0,2,2009-01-01 00:00:00
France Ligue 1,1,2,2009-01-01 00:00:00
France Ligue 1,3,2,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,3,1,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,0,1,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,1,1,2009-01-01 00:00:00
France Ligue 1,0,0,2009-01-01 00:00:00
France Ligue 1,4,1,2009-01-01 00:00:00
France Ligue 1,0,2,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,2,1,2009-01-01 00:00:00
France Ligue 1,0,3,2009-01-01 00:00:00
France Ligue 1,1,0,2009-01-01 00:00:00
France Ligue 1,2,0,2009-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,3,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,3,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,0,4,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,5,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,4,2010-01-01 00:00:00
France Ligue 1,1,3,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,4,1,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,4,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,6,3,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,3,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,3,0,2011-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,3,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,0,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,3,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,3,2,2010-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,1,3,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,3,0,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,4,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,5,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,3,1,2011-01-01 00:00:00
France Ligue 1,3,1,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,1,4,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,3,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,2,3,2011-01-01 00:00:00
France Ligue 1,5,1,2011-01-01 00:00:00
France Ligue 1,4,0,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,0,3,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,3,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,3,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,5,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,3,3,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,1,4,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,0,2,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,3,1,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,2,2,2010-01-01 00:00:00
France Ligue 1,1,0,2010-01-01 00:00:00
France Ligue 1,2,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,1,1,2010-01-01 00:00:00
France Ligue 1,1,2,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,0,0,2010-01-01 00:00:00
France Ligue 1,2,1,2010-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,3,0,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,3,2,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,1,2,2011-01-01 00:00:00
France Ligue 1,2,1,2011-01-01 00:00:00
France Ligue 1,3,2,2011-01-01 00:00:00
France Ligue 1,0,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,0,2011-01-01 00:00:00
France Ligue 1,2,2,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,3,2,2011-01-01 00:00:00
France Ligue 1,4,2,2011-01-01 00:00:00
France Ligue 1,1,0,2011-01-01 00:00:00
France Ligue 1,0,0,2011-01-01 00:00:00
France Ligue 1,1,1,2011-01-01 00:00:00
France Ligue 1,2,3,2011-01-01 00:00:00
